taxonid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,scientific_name,category
746,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,Akodon mimus,LC
747,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,Akodon molinae,LC
748,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,Akodon mollis,LC
750,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thaptomys,Thaptomys nigrita,LC
751,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Abrothrix,Abrothrix olivaceus,LC
752,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,Akodon orophilus,LC
753,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,Akodon lutescens,LC
754,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Abrothrix,Abrothrix sanborni,NT
755,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,Akodon sanctipaulensis,DD
756,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,Akodon serrensis,LC
757,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,Akodon siberiae,NT
758,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,Akodon simulator,LC
760,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,Akodon subfuscus,LC
761,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,Akodon surdus,VU
762,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,Akodon sylvanus,LC
763,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,Akodon toba,LC
764,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,Akodon torques,LC
765,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Necromys,Necromys urichi,LC
766,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,Akodon varius,DD
772,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Alaena,Alaena margaritacea,VU
773,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Alasmidonta,Alasmidonta arcula,EN
774,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Alasmidonta,Alasmidonta atropurpurea,EN
775,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Alasmidonta,Alasmidonta heterodon,VU
776,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Alasmidonta,Alasmidonta raveneliana,CR
777,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Alasmidonta,Alasmidonta robusta,EX
778,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Alasmidonta,Alasmidonta wrightiana,EX
779,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Alasmidonta,Alasmidonta marginata,LC
780,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Alasmidonta,Alasmidonta mccordi,EX
781,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Alasmidonta,Alasmidonta varicosa,VU
787,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnus,Alburnus akili,EX
788,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnus,Alburnus albidus,VU
789,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnus,Alburnus alburnus,LC
790,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnus,Alburnus heckeli,LC
809,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Alcelaphus,Alcelaphus buselaphus ssp. swaynei,EN
810,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Alcelaphus,Alcelaphus buselaphus ssp. tora,CR
811,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Alcelaphus,Alcelaphus buselaphus,LC
812,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Alcelaphus,Alcelaphus buselaphus ssp. lichtensteinii,LC
813,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Alcelaphus,Alcelaphus buselaphus ssp. buselaphus,EX
814,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Alcelaphus,Alcelaphus buselaphus ssp. caama,LC
815,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Alcelaphus,Alcelaphus buselaphus ssp. cokii,LC
816,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Alcelaphus,Alcelaphus buselaphus ssp. lelwel,EN
817,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Alcelaphus,Alcelaphus buselaphus ssp. major,VU
840,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Algyroides,Algyroides marchi,EN
843,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Alionycteris,Alionycteris paucidentata,LC
850,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,Allactaga tetradactyla,DD
851,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,Allactaga balikunica,LC
852,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,Allactaga bullata,LC
854,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,Allactaga euphratica,LC
855,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,Allactaga firouzi,DD
856,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,Allactaga hotsoni,LC
857,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,Allactaga major,LC
858,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,Allactaga severtzovi,LC
859,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,Allactaga sibirica,LC
860,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,Allactaga vinogradovi,NT
861,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactodipus,Allactodipus bobrinskii,LC
862,ANIMALIA,ARTHROPODA,MALACOSTRACA,ANASPIDACEA,ANASPIDIDAE,Allanaspides,Allanaspides helonomus,VU
863,ANIMALIA,ARTHROPODA,MALACOSTRACA,ANASPIDACEA,ANASPIDIDAE,Allanaspides,Allanaspides hickmani,VU
865,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Allenopithecus,Allenopithecus nigroviridis,LC
867,ANIMALIA,CHORDATA,REPTILIA,CROCODYLIA,ALLIGATORIDAE,Alligator,Alligator sinensis,CR
868,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Allocebus,Allocebus trichotis,VU
869,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Allocharopa,Allocharopa erskinensis,VU
870,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Allocharopa,Allocharopa okeana,NT
871,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Allocharopa,Allocharopa tarravillensis,NT
872,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Haplochromis,Haplochromis welcommei,VU
873,ANIMALIA,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CRANGONYCTIDAE,Allocrangonyx,Allocrangonyx hubrichti,VU
874,ANIMALIA,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CRANGONYCTIDAE,Allocrangonyx,Allocrangonyx pellucidus,VU
875,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Allocricetulus,Allocricetulus eversmanni,LC
876,ANIMALIA,ARTHROPODA,MAXILLOPODA,CALANOIDA,DIAPTOMIDAE,Allodiaptomus,Allodiaptomus satanas,VU
877,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HELICIDAE,Allognathus,Allognathus graellsianus,LC
879,ANIMALIA,ARTHROPODA,INSECTA,PLECOPTERA,CHLOROPERLIDAE,Alloperla,Alloperla roberti,EX
881,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,GOODEIDAE,Allotoca,Allotoca maculata,CR
882,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Aloeides,Aloeides caledoni,VU
883,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Aloeides,Aloeides dentatis,VU
884,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Aloeides,Aloeides egerides,LC
885,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Aloeides,Aloeides lutescens,VU
886,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Aloeides,Aloeides carolynnae,VU
887,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Aloeides,Aloeides kaplani,LC
888,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Aloeides,Aloeides merces,LC
889,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Aloeides,Aloeides nollothi,LC
890,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Aloeides,Aloeides nubilus,EN
891,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Aloeides,Aloeides pringlei,VU
892,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Aloeides,Aloeides rossouwi,VU
896,ANIMALIA,ARTHROPODA,BRANCHIOPODA,DIPLOSTRACA,CHYDORIDAE,Alona,Alona sketi,VU
897,ANIMALIA,ARTHROPODA,BRANCHIOPODA,DIPLOSTRACA,CHYDORIDAE,Alona,Alona hercegovinae,VU
898,ANIMALIA,ARTHROPODA,BRANCHIOPODA,DIPLOSTRACA,CHYDORIDAE,Alona,Alona smirnovi,VU
899,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,CANIDAE,Vulpes,Vulpes lagopus,LC
900,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CLAUSILIIDAE,Alopia,Alopia bielzii ssp. clathrata,NT
903,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Alosa,Alosa alosa,LC
904,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Alosa,Alosa fallax,LC
905,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Alosa,Alosa macedonica,VU
906,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Alosa,Alosa maeotica,LC
907,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Alosa,Alosa immaculata,VU
908,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Alosa,Alosa alabamae,DD
914,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,Alouatta pigra,EN
918,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,Alouatta ululata,EN
919,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,Alouatta palliata ssp. aequatorialis,VU
922,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,Alouatta juara,LC
925,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,Alouatta palliata ssp. mexicana,CR
928,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALSODIDAE,Alsodes,Alsodes barrioi,EN
929,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALSODIDAE,Alsodes,Alsodes montanus,VU
932,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALSODIDAE,Alsodes,Alsodes vanzolinii,EN
939,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Alsophis,Alsophis antiguae,CR
940,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Hypsirhynchus,Hypsirhynchus ater,CR
941,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Alsophis,Alsophis rijgersmaei,EN
942,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Alsophis,Alsophis rufiventris,VU
948,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,Alticola albicaudus,DD
949,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,Alticola argentatus,LC
950,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,Alticola barakshin,LC
951,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,Alticola lemminus,LC
952,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,Alticola macrotis,LC
953,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,Alticola montosa,VU
954,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,Alticola roylei,NT
955,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,Alticola semicanus,LC
956,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,Alticola stoliczkanus,LC
958,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,Alticola strelzowi,LC
959,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,Alticola tuvinicus,LC
977,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALYTIDAE,Alytes,Alytes muletensis,VU
979,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALYTIDAE,Alytes,Alytes dickhilleni,VU
980,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Alzoniella,Alzoniella hartwigschuetti,NT
984,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,MEGAPODAGRIONIDAE,Amanipodagrion,Amanipodagrion gilliesi,CR
985,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,Amastra cylindrica,CR
986,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,Amastra micans,CR
987,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,Amastra rubens,CR
988,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,Amastra spirizona,CR
989,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,Amastra albolabris,EX
990,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,Amastra cornea,EX
991,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,Amastra crassilabrum,EX
992,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,Amastra elongata,EX
993,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,Amastra forbesi,EX
994,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,Amastra pellucida,EX
995,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,Amastra porcus,EX
996,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,Amastra reticulata,EX
997,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,Amastra subrostrata,EX
998,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,Amastra subsoror,EX
999,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,Amastra tenuispira,EX
1000,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Amastra,Amastra umbilicata,EX
1001,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Amauris,Amauris comorana,EN
1002,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Amauris,Amauris nossima,VU
1003,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Amauris,Amauris phoedon,VU
1074,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,AMBASSIDAE,Ambassis,Ambassis agassizii,LC
1075,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,AMBASSIDAE,Ambassis,Ambassis elongata,LC
1076,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Amblema,Amblema neislerii,CR
1078,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CENTRARCHIDAE,Ambloplites,Ambloplites cavifrons,LC
1079,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCOPSIFORMES,AMBLYOPSIDAE,Troglichthys,Troglichthys rosae,NT
1080,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCOPSIFORMES,AMBLYOPSIDAE,Amblyopsis,Amblyopsis spelaea,NT
1086,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,IGUANIDAE,Amblyrhynchus,Amblyrhynchus cristatus,VU
1087,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Neamblysomus,Neamblysomus gunningi,EN
1089,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Neamblysomus,Neamblysomus julianae,EN
1093,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,Ambystoma lermaense,EN
1095,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,Ambystoma mexicanum,CR
1098,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,Ambystoma californiense,VU
1099,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,Ambystoma cingulatum,VU
1117,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,GOODEIDAE,Ameca,Ameca splendens,CR
1118,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,TEIIDAE,Pholidoscelis,Pholidoscelis polops,EN
1119,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,TEIIDAE,Pholidoscelis,Pholidoscelis cineraceus,EX
1120,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,TEIIDAE,Pholidoscelis,Pholidoscelis major,DD
1137,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Ametrida,Ametrida centurio,LC
1140,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Ammodillus,Ammodillus imbellis,DD
1141,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Ammodorcas,Ammodorcas clarkei,VU
1146,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,MEGOMPHICIDAE,Ammonitella,Ammonitella yatesii,VU
1147,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,STENOPELMATIDAE,Ammopelmatus,Ammopelmatus kelsoensis,VU
1148,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,STENOPELMATIDAE,Ammopelmatus,Ammopelmatus muwu,VU
1149,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Ammospermophilus,Ammospermophilus nelsoni,EN
1151,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Ammotragus,Ammotragus lervia,VU
1154,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,FURIPTERIDAE,Amorphochilus,Amorphochilus schnablii,VU
1158,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACAVIDAE,Ampelita,Ampelita julii,EN
1159,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACAVIDAE,Ampelita,Ampelita soulaiana,VU
1160,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACAVIDAE,Ampelita,Ampelita fulgurata,EN
1164,ANIMALIA,MOLLUSCA,GASTROPODA,ARCHITAENIOGLOSSA,NEOCYCLOTIDAE,Amphicyclotulus,Amphicyclotulus guadeloupensis,EX
1165,ANIMALIA,MOLLUSCA,GASTROPODA,ARCHITAENIOGLOSSA,NEOCYCLOTIDAE,Amphicyclotulus,Amphicyclotulus liratus,VU
1166,ANIMALIA,MOLLUSCA,GASTROPODA,ARCHITAENIOGLOSSA,NEOCYCLOTIDAE,Amphicyclotulus,Amphicyclotulus perplexus,VU
1167,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CAMAENIDAE,Amphidromus,Amphidromus cognatus,NT
1168,ANIMALIA,MOLLUSCA,GASTROPODA,HYGROPHILA,PLANORBIDAE,Amphigyra,Amphigyra alabamensis,EX
1169,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AMPHIPTERYGIDAE,Amphipteryx,Amphipteryx agrioides,DD
1170,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,FERUSSACIIDAE,Amphorella,Amphorella melampoides,LC
1172,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,FERUSSACIIDAE,Amphorella,Amphorella iridescens,VU
1173,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CAMAENIDAE,Amplirhagada,Amplirhagada astuta,EN
1174,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CAMAENIDAE,Amplirhagada,Amplirhagada elevata,LC
1175,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CAMAENIDAE,Amplirhagada,Amplirhagada herbertena,DD
1176,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CAMAENIDAE,Amplirhagada,Amplirhagada montalivetensis,NT
1178,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CAMAENIDAE,Amplirhagada,Amplirhagada questroana,EN
1181,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TRIONYCHIDAE,Amyda,Amyda cartilaginea,VU
1190,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Anabarilius,Anabarilius polylepis,EN
1199,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Anaecypris,Anaecypris hispanica,EN
1256,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PALUDOMIDAE,Anceya,Anceya giraudi,LC
1257,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PALUDOMIDAE,Anceya,Anceya terebriformis,DD
1258,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ANCHARIIDAE,Gogo,Gogo brevibarbis,DD
1259,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ANCHARIIDAE,Ancharius,Ancharius fuscus,LC
1261,ANIMALIA,MOLLUSCA,GASTROPODA,HYGROPHILA,PLANORBIDAE,Ancylastrum,Ancylastrum cumingianus,CR
1262,ANIMALIA,MOLLUSCA,GASTROPODA,HYGROPHILA,PLANORBIDAE,Ancylus,Ancylus ashangiensis,CR
1263,ANIMALIA,MOLLUSCA,GASTROPODA,HYGROPHILA,PLANORBIDAE,Ancylus,Ancylus regularis,DD
1264,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Andalgalomys,Andalgalomys olrogi,LC
1265,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Andalgalomys,Andalgalomys pearsoni,LC
1271,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Andinomys,Andinomys edax,LC
1272,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,CRYPTOBRANCHIDAE,Andrias,Andrias davidianus,CR
1273,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,CRYPTOBRANCHIDAE,Andrias,Andrias japonicus,NT
1276,ANIMALIA,ARTHROPODA,MALACOSTRACA,ISOPODA,TRICHONISCIDAE,Androniscus,Androniscus stygius ssp. dentatus,VU
1282,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Aneides,Aneides aeneus,NT
1285,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Anergates,Anergates atratulus,VU
1286,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Anetia,Anetia briarea,NT
1287,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Anetia,Anetia cubana,NT
1288,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Anetia,Anetia jaegeri,NT
1289,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Anetia,Anetia pantheratus,NT
1290,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Aneuretus,Aneuretus simoni,CR
1291,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Fluvidona,Fluvidona anodonta,VU
1292,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Fluvidona,Fluvidona dulvertonensis,EX
1294,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Fluvidona,Fluvidona dyeriana,VU
1295,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Austropyrgus,Austropyrgus grampianensis,NT
1296,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Fluvidona,Fluvidona petterdi,CR
